Tipo_Solicitud_enc,Prioridad_enc,Aseguradora_enc,Producto_enc,Verificacion_de_dia_enc,Nro_atenciones,CRUCE_ANS_num,hora_decimal,mes_solicitud,semana_anio,dia_semana_num,es_fin_semana,es_inicio_mes,es_fin_mes,es_despues_5pm,target,ANS_FORMULA
30,2,26,7,2,3.0,0,11.266666666666667,4,17,1,0,0,1,0,1,Fuera ANS
6,4,16,5,2,1.0,2,11.25,4,17,1,0,0,1,0,0,Dentro ANS
26,4,1,5,2,1.0,0,11.233333333333333,4,17,1,0,0,1,0,0,Dentro ANS
27,2,6,5,2,1.0,1,11.233333333333333,4,17,1,0,0,1,0,0,Dentro ANS
30,2,26,9,2,1.0,0,11.166666666666666,4,17,1,0,0,1,0,1,Fuera ANS
24,2,6,5,2,1.0,0,11.05,4,17,1,0,0,1,0,1,Fuera ANS
22,2,14,6,2,4.0,4,11.033333333333333,4,17,1,0,0,1,0,0,Dentro ANS
22,2,6,5,2,2.0,1,10.966666666666667,4,17,1,0,0,1,0,0,Dentro ANS
22,2,6,13,2,1.0,1,10.966666666666667,4,17,1,0,0,1,0,1,Fuera ANS
19,2,6,5,2,1.0,1,10.966666666666667,4,17,1,0,0,1,0,1,Fuera ANS
5,6,19,13,2,1.0,3,10.9,4,17,1,0,0,1,0,0,Dentro ANS
14,2,25,6,2,3.0,3,10.9,4,17,1,0,0,1,0,0,Dentro ANS
5,6,19,10,2,2.0,1,10.9,4,17,1,0,0,1,0,0,Dentro ANS
13,2,25,6,2,1.0,2,10.883333333333333,4,17,1,0,0,1,0,0,Dentro ANS
5,4,15,11,2,2.0,1,10.866666666666667,4,17,1,0,0,1,0,0,Dentro ANS
13,2,25,6,2,1.0,2,10.833333333333334,4,17,1,0,0,1,0,0,Dentro ANS
13,2,25,6,2,1.0,4,10.8,4,17,1,0,0,1,0,0,Dentro ANS
27,2,6,5,2,1.0,1,10.716666666666667,4,17,1,0,0,1,0,0,Dentro ANS
27,2,6,13,2,1.0,1,10.633333333333333,4,17,1,0,0,1,0,1,Fuera ANS
22,2,6,11,2,2.0,3,10.616666666666667,4,17,1,0,0,1,0,0,Dentro ANS
22,2,6,5,2,1.0,3,10.55,4,17,1,0,0,1,0,0,Dentro ANS
22,2,19,6,2,2.0,2,10.533333333333333,4,17,1,0,0,1,0,1,Fuera ANS
14,2,19,6,2,2.0,2,10.5,4,17,1,0,0,1,0,0,Dentro ANS
5,2,11,10,2,2.0,3,10.483333333333333,4,17,1,0,0,1,0,1,Fuera ANS
27,0,19,5,2,2.0,1,10.35,4,17,1,0,0,1,0,0,Dentro ANS
5,4,26,13,2,1.0,1,10.316666666666666,4,17,1,0,0,1,0,0,Dentro ANS
5,4,15,11,2,2.0,1,10.216666666666667,4,17,1,0,0,1,0,0,Dentro ANS
5,4,15,11,2,2.0,1,10.133333333333333,4,17,1,0,0,1,0,0,Dentro ANS
12,4,15,5,2,3.0,1,10.133333333333333,4,17,1,0,0,1,0,0,Dentro ANS
32,4,25,6,2,1.0,0,10.033333333333333,4,17,1,0,0,1,0,1,Fuera ANS
12,4,15,5,2,3.0,1,10.033333333333333,4,17,1,0,0,1,0,0,Dentro ANS
12,4,15,5,2,3.0,1,9.916666666666666,4,17,1,0,0,1,0,0,Dentro ANS
14,4,21,5,2,1.0,3,9.716666666666667,4,17,1,0,0,1,0,0,Dentro ANS
24,2,6,5,2,1.0,0,9.633333333333333,4,17,1,0,0,1,0,1,Fuera ANS
22,2,25,6,2,1.0,4,9.516666666666667,4,17,1,0,0,1,0,0,Dentro ANS
27,4,6,5,2,2.0,1,9.45,4,17,1,0,0,1,0,0,Dentro ANS
5,4,15,11,2,2.0,1,9.433333333333334,4,17,1,0,0,1,0,0,Dentro ANS
5,4,26,13,2,1.0,1,9.366666666666667,4,17,1,0,0,1,0,0,Dentro ANS
24,2,6,5,2,1.0,0,9.283333333333333,4,17,1,0,0,1,0,1,Fuera ANS
5,4,15,10,2,3.0,1,9.233333333333333,4,17,1,0,0,1,0,1,Fuera ANS
12,2,6,11,2,2.0,3,9.066666666666666,4,17,1,0,0,1,0,0,Dentro ANS
14,0,15,7,2,1.0,2,9.05,4,17,1,0,0,1,0,1,Fuera ANS
22,2,10,5,2,1.0,3,9.0,4,17,1,0,0,1,0,0,Dentro ANS
14,2,10,5,2,1.0,3,8.433333333333334,4,17,1,0,0,1,0,0,Dentro ANS
14,2,1,5,2,1.0,3,8.433333333333334,4,17,1,0,0,1,0,0,Dentro ANS
14,2,7,5,2,1.0,3,8.433333333333334,4,17,1,0,0,1,0,0,Dentro ANS
12,4,6,5,2,3.0,1,8.083333333333334,4,17,1,0,0,1,0,0,Dentro ANS
27,2,15,5,2,2.0,1,7.816666666666666,4,17,1,0,0,1,0,0,Dentro ANS
12,4,6,5,2,3.0,1,7.733333333333333,4,17,1,0,0,1,0,0,Dentro ANS
12,4,6,10,2,1.0,1,7.566666666666666,4,17,1,0,0,1,0,0,Dentro ANS
22,2,10,5,2,1.0,3,1.0833333333333333,4,17,1,0,0,1,0,0,Dentro ANS
27,2,6,5,2,3.0,1,0.26666666666666666,4,17,1,0,0,1,0,1,Fuera ANS
27,2,6,13,2,1.0,1,0.26666666666666666,4,17,1,0,0,1,0,1,Fuera ANS
22,2,19,6,2,1.0,2,0.1,4,17,1,0,0,1,0,0,Dentro ANS
19,2,26,9,2,20.0,5,0.0,4,17,1,0,0,1,0,0,Dentro ANS
14,2,6,5,2,2.0,1,22.05,4,17,0,0,0,0,1,1,Fuera ANS
27,2,6,11,2,2.0,1,21.1,4,17,0,0,0,0,1,0,Dentro ANS
3,4,25,6,2,1.0,2,21.1,4,17,0,0,0,0,1,1,Fuera ANS
27,2,6,13,2,1.0,1,21.1,4,17,0,0,0,0,1,0,Dentro ANS
30,2,20,6,2,1.0,0,20.933333333333334,4,17,0,0,0,0,1,0,Dentro ANS
5,2,6,11,2,2.0,1,20.6,4,17,0,0,0,0,1,0,Dentro ANS
5,2,6,10,2,2.0,3,20.6,4,17,0,0,0,0,1,0,Dentro ANS
3,4,19,5,2,1.0,2,20.533333333333335,4,17,0,0,0,0,1,1,Fuera ANS
8,2,6,5,2,1.0,0,19.966666666666665,4,17,0,0,0,0,1,0,Dentro ANS
22,2,25,6,2,1.0,4,19.816666666666666,4,17,0,0,0,0,1,0,Dentro ANS
12,2,6,5,2,2.0,1,19.483333333333334,4,17,0,0,0,0,1,0,Dentro ANS
5,4,26,5,2,2.0,1,19.416666666666668,4,17,0,0,0,0,1,0,Dentro ANS
5,4,26,13,2,1.0,1,19.316666666666666,4,17,0,0,0,0,1,0,Dentro ANS
22,2,19,6,2,2.0,2,19.066666666666666,4,17,0,0,0,0,1,1,Fuera ANS
27,2,6,5,2,11.0,1,19.05,4,17,0,0,0,0,1,0,Dentro ANS
14,2,25,6,2,2.0,3,18.966666666666665,4,17,0,0,0,0,1,0,Dentro ANS
14,2,26,7,2,1.0,3,18.883333333333333,4,17,0,0,0,0,1,0,Dentro ANS
14,2,19,6,2,2.0,2,18.85,4,17,0,0,0,0,1,1,Fuera ANS
5,2,6,10,2,3.0,1,18.716666666666665,4,17,0,0,0,0,1,0,Dentro ANS
22,4,19,1,2,3.0,4,18.7,4,17,0,0,0,0,1,1,Fuera ANS
27,2,6,5,2,1.0,1,18.683333333333334,4,17,0,0,0,0,1,1,Fuera ANS
8,4,6,5,2,1.0,0,18.566666666666666,4,17,0,0,0,0,1,0,Dentro ANS
18,4,6,5,2,1.0,3,18.516666666666666,4,17,0,0,0,0,1,1,Fuera ANS
24,2,6,5,2,1.0,0,18.433333333333334,4,17,0,0,0,0,1,1,Fuera ANS
27,2,6,5,2,1.0,1,18.4,4,17,0,0,0,0,1,0,Dentro ANS
5,4,15,11,2,2.0,1,18.316666666666666,4,17,0,0,0,0,1,0,Dentro ANS
27,2,6,10,2,2.0,1,18.316666666666666,4,17,0,0,0,0,1,0,Dentro ANS
22,2,19,9,2,4.0,2,18.233333333333334,4,17,0,0,0,0,1,1,Fuera ANS
22,2,19,6,2,1.0,2,18.15,4,17,0,0,0,0,1,1,Fuera ANS
5,2,26,10,2,2.0,1,18.066666666666666,4,17,0,0,0,0,1,0,Dentro ANS
10,2,25,6,2,4.0,0,17.95,4,17,0,0,0,0,1,1,Fuera ANS
10,2,25,6,2,4.0,0,17.95,4,17,0,0,0,0,1,1,Fuera ANS
24,2,6,5,2,1.0,0,17.616666666666667,4,17,0,0,0,0,1,1,Fuera ANS
22,2,20,6,2,1.0,2,17.433333333333334,4,17,0,0,0,0,1,0,Dentro ANS
22,2,25,6,2,2.0,4,17.4,4,17,0,0,0,0,1,0,Dentro ANS
22,2,19,6,2,2.0,2,17.4,4,17,0,0,0,0,1,1,Fuera ANS
22,2,19,6,2,10.0,2,17.4,4,17,0,0,0,0,1,1,Fuera ANS
27,2,6,5,2,1.0,1,17.383333333333333,4,17,0,0,0,0,1,0,Dentro ANS
14,2,25,6,2,1.0,3,17.216666666666665,4,17,0,0,0,0,1,0,Dentro ANS
30,2,6,10,2,2.0,2,17.2,4,17,0,0,0,0,1,0,Dentro ANS
22,1,25,6,2,1.0,4,17.133333333333333,4,17,0,0,0,0,1,0,Dentro ANS
13,0,20,7,2,1.0,2,17.016666666666666,4,17,0,0,0,0,1,0,Dentro ANS
22,2,10,5,1,1.0,3,16.9,4,17,0,0,0,0,0,0,Dentro ANS
22,2,19,7,1,1.0,2,16.766666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,4,15,10,1,3.0,1,16.766666666666666,4,17,0,0,0,0,0,1,Fuera ANS
14,5,25,6,1,2.0,3,16.766666666666666,4,17,0,0,0,0,0,0,Dentro ANS
14,5,25,9,1,2.0,3,16.766666666666666,4,17,0,0,0,0,0,0,Dentro ANS
5,2,6,13,1,2.0,1,16.566666666666666,4,17,0,0,0,0,0,0,Dentro ANS
14,2,26,13,1,1.0,3,16.483333333333334,4,17,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,2.0,3,16.416666666666668,4,17,0,0,0,0,0,1,Fuera ANS
14,4,26,7,1,1.0,3,16.416666666666668,4,17,0,0,0,0,0,0,Dentro ANS
22,1,19,6,1,1.0,2,16.3,4,17,0,0,0,0,0,1,Fuera ANS
22,2,19,6,1,2.0,2,16.233333333333334,4,17,0,0,0,0,0,1,Fuera ANS
27,2,19,10,1,1.0,1,16.233333333333334,4,17,0,0,0,0,0,1,Fuera ANS
27,2,19,10,1,1.0,1,16.233333333333334,4,17,0,0,0,0,0,1,Fuera ANS
22,2,19,6,1,1.0,2,16.166666666666668,4,17,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,2.0,4,16.1,4,17,0,0,0,0,0,0,Dentro ANS
22,2,19,6,1,2.0,2,16.033333333333335,4,17,0,0,0,0,0,1,Fuera ANS
30,4,19,13,1,1.0,2,16.0,4,17,0,0,0,0,0,0,Dentro ANS
5,4,15,11,1,2.0,1,15.95,4,17,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,2.0,3,15.933333333333334,4,17,0,0,0,0,0,0,Dentro ANS
27,2,19,5,1,1.0,1,15.933333333333334,4,17,0,0,0,0,0,1,Fuera ANS
27,2,19,5,1,1.0,1,15.933333333333334,4,17,0,0,0,0,0,1,Fuera ANS
22,0,19,6,1,3.0,4,15.866666666666667,4,17,0,0,0,0,0,0,Dentro ANS
27,2,6,5,1,1.0,1,15.75,4,17,0,0,0,0,0,1,Fuera ANS
27,2,6,11,1,1.0,1,15.75,4,17,0,0,0,0,0,1,Fuera ANS
27,2,6,5,1,2.0,1,15.75,4,17,0,0,0,0,0,1,Fuera ANS
27,2,6,5,1,1.0,1,15.733333333333333,4,17,0,0,0,0,0,1,Fuera ANS
5,4,15,11,1,2.0,1,15.65,4,17,0,0,0,0,0,0,Dentro ANS
22,2,19,6,1,2.0,2,15.633333333333333,4,17,0,0,0,0,0,1,Fuera ANS
22,2,25,6,1,3.0,4,15.6,4,17,0,0,0,0,0,0,Dentro ANS
4,2,6,5,1,1.0,3,15.483333333333333,4,17,0,0,0,0,0,0,Dentro ANS
5,2,15,11,1,2.0,1,15.416666666666666,4,17,0,0,0,0,0,0,Dentro ANS
27,2,6,5,1,2.0,1,15.4,4,17,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,4,15.35,4,17,0,0,0,0,0,0,Dentro ANS
32,2,20,6,1,2.0,0,15.283333333333333,4,17,0,0,0,0,0,0,Dentro ANS
5,4,26,11,1,1.0,1,15.25,4,17,0,0,0,0,0,1,Fuera ANS
5,4,6,13,1,1.0,1,15.233333333333333,4,17,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,1.0,3,15.233333333333333,4,17,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,2,15.166666666666666,4,17,0,0,0,0,0,1,Fuera ANS
14,2,25,6,1,1.0,3,15.133333333333333,4,17,0,0,0,0,0,1,Fuera ANS
14,2,25,6,1,1.0,3,15.133333333333333,4,17,0,0,0,0,0,0,Dentro ANS
14,2,26,9,1,1.0,3,15.133333333333333,4,17,0,0,0,0,0,1,Fuera ANS
5,4,19,10,1,2.0,1,15.016666666666667,4,17,0,0,0,0,0,1,Fuera ANS
22,2,19,5,1,2.0,2,14.766666666666667,4,17,0,0,0,0,0,1,Fuera ANS
5,5,25,6,1,1.0,2,14.6,4,17,0,0,0,0,0,0,Dentro ANS
10,2,25,6,1,1.0,0,14.4,4,17,0,0,0,0,0,1,Fuera ANS
4,2,6,5,1,1.0,3,14.366666666666667,4,17,0,0,0,0,0,0,Dentro ANS
22,2,21,5,1,1.0,3,14.016666666666667,4,17,0,0,0,0,0,0,Dentro ANS
4,2,6,5,1,1.0,3,13.85,4,17,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,27.0,1,13.533333333333333,4,17,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,3.0,3,13.383333333333333,4,17,0,0,0,0,0,1,Fuera ANS
14,2,26,9,1,3.0,3,13.383333333333333,4,17,0,0,0,0,0,0,Dentro ANS
12,2,19,11,1,1.0,3,13.25,4,17,0,0,0,0,0,0,Dentro ANS
27,2,19,5,1,1.0,1,13.166666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,2,6,5,1,1.0,1,13.166666666666666,4,17,0,0,0,0,0,0,Dentro ANS
22,2,10,5,1,1.0,3,13.133333333333333,4,17,0,0,0,0,0,0,Dentro ANS
5,2,26,5,1,2.0,1,13.033333333333333,4,17,0,0,0,0,0,0,Dentro ANS
5,2,26,11,1,2.0,1,13.033333333333333,4,17,0,0,0,0,0,0,Dentro ANS
5,2,26,5,1,2.0,1,13.033333333333333,4,17,0,0,0,0,0,0,Dentro ANS
12,4,26,7,1,1.0,0,13.0,4,17,0,0,0,0,0,1,Fuera ANS
11,4,26,7,1,1.0,0,13.0,4,17,0,0,0,0,0,0,Dentro ANS
11,4,25,6,1,1.0,0,12.983333333333333,4,17,0,0,0,0,0,0,Dentro ANS
32,2,25,6,1,1.0,0,12.883333333333333,4,17,0,0,0,0,0,0,Dentro ANS
14,2,19,6,1,2.0,2,12.816666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,2,19,10,1,1.0,1,12.766666666666667,4,17,0,0,0,0,0,0,Dentro ANS
5,2,19,11,1,2.0,1,12.766666666666667,4,17,0,0,0,0,0,0,Dentro ANS
14,2,19,6,1,2.0,2,12.766666666666667,4,17,0,0,0,0,0,0,Dentro ANS
5,2,19,11,1,1.0,1,12.766666666666667,4,17,0,0,0,0,0,0,Dentro ANS
5,2,19,10,1,1.0,1,12.766666666666667,4,17,0,0,0,0,0,0,Dentro ANS
18,2,6,5,1,1.0,3,12.4,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,2.0,1,12.366666666666667,4,17,0,0,0,0,0,0,Dentro ANS
22,2,19,6,1,4.0,2,12.333333333333334,4,17,0,0,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,12.283333333333333,4,17,0,0,0,0,0,1,Fuera ANS
22,2,19,6,1,2.0,2,12.233333333333333,4,17,0,0,0,0,0,0,Dentro ANS
14,2,21,5,1,1.0,3,12.233333333333333,4,17,0,0,0,0,0,1,Fuera ANS
5,4,15,10,1,3.0,3,12.2,4,17,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,1.0,3,12.183333333333334,4,17,0,0,0,0,0,0,Dentro ANS
14,2,21,5,1,1.0,3,12.133333333333333,4,17,0,0,0,0,0,1,Fuera ANS
18,2,26,7,1,1.0,5,12.1,4,17,0,0,0,0,0,0,Dentro ANS
12,2,26,11,1,6.0,1,12.083333333333334,4,17,0,0,0,0,0,1,Fuera ANS
5,4,25,6,1,1.0,2,12.066666666666666,4,17,0,0,0,0,0,0,Dentro ANS
22,2,19,6,1,2.0,2,12.016666666666667,4,17,0,0,0,0,0,0,Dentro ANS
13,2,25,6,1,4.0,2,12.0,4,17,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,3.0,3,11.966666666666667,4,17,0,0,0,0,0,0,Dentro ANS
14,2,25,7,1,1.0,3,11.966666666666667,4,17,0,0,0,0,0,0,Dentro ANS
12,2,6,11,1,2.0,1,11.9,4,17,0,0,0,0,0,0,Dentro ANS
5,4,19,13,1,1.0,3,11.883333333333333,4,17,0,0,0,0,0,0,Dentro ANS
5,4,19,10,1,2.0,1,11.883333333333333,4,17,0,0,0,0,0,0,Dentro ANS
14,2,21,5,1,1.0,3,11.833333333333334,4,17,0,0,0,0,0,1,Fuera ANS
12,2,26,11,1,4.0,1,11.783333333333333,4,17,0,0,0,0,0,1,Fuera ANS
1,2,26,10,1,1.0,2,11.783333333333333,4,17,0,0,0,0,0,0,Dentro ANS
27,0,6,13,1,1.0,1,11.766666666666667,4,17,0,0,0,0,0,0,Dentro ANS
27,2,6,5,1,3.0,1,11.633333333333333,4,17,0,0,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,11.616666666666667,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,3.0,1,11.616666666666667,4,17,0,0,0,0,0,0,Dentro ANS
22,2,19,6,1,2.0,2,11.616666666666667,4,17,0,0,0,0,0,1,Fuera ANS
12,2,6,5,1,2.0,3,11.6,4,17,0,0,0,0,0,0,Dentro ANS
19,2,6,5,1,2.0,3,11.6,4,17,0,0,0,0,0,1,Fuera ANS
19,2,6,5,1,3.0,3,11.6,4,17,0,0,0,0,0,1,Fuera ANS
14,2,25,6,1,4.0,3,11.5,4,17,0,0,0,0,0,0,Dentro ANS
14,2,26,9,1,4.0,3,11.5,4,17,0,0,0,0,0,0,Dentro ANS
22,4,19,6,1,2.0,2,11.483333333333333,4,17,0,0,0,0,0,1,Fuera ANS
5,6,26,11,1,4.0,1,11.466666666666667,4,17,0,0,0,0,0,1,Fuera ANS
27,4,6,5,1,1.0,1,11.4,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,5.0,1,11.4,4,17,0,0,0,0,0,0,Dentro ANS
12,2,26,13,1,6.0,3,11.366666666666667,4,17,0,0,0,0,0,0,Dentro ANS
19,0,25,9,1,4.0,5,11.3,4,17,0,0,0,0,0,0,Dentro ANS
5,2,19,5,1,1.0,1,11.266666666666667,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,1.0,1,11.25,4,17,0,0,0,0,0,0,Dentro ANS
27,4,26,5,1,5.0,1,11.25,4,17,0,0,0,0,0,0,Dentro ANS
5,4,15,10,1,2.0,1,11.2,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,1.0,1,11.166666666666666,4,17,0,0,0,0,0,0,Dentro ANS
8,2,19,6,1,1.0,0,11.166666666666666,4,17,0,0,0,0,0,1,Fuera ANS
22,0,26,6,1,1.0,4,11.166666666666666,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,5.0,1,11.166666666666666,4,17,0,0,0,0,0,0,Dentro ANS
12,2,19,11,1,1.0,1,11.15,4,17,0,0,0,0,0,1,Fuera ANS
22,4,10,5,1,1.0,3,10.95,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,1.0,1,10.95,4,17,0,0,0,0,0,0,Dentro ANS
27,4,6,5,1,2.0,1,10.95,4,17,0,0,0,0,0,0,Dentro ANS
5,0,15,10,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,0,Dentro ANS
5,0,15,11,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,0,Dentro ANS
5,0,26,13,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,0,26,12,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,0,26,3,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,0,15,10,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,1,Fuera ANS
19,0,15,12,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,1,Fuera ANS
19,0,15,13,1,1.0,1,10.916666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,2,26,13,1,1.0,3,10.783333333333333,4,17,0,0,0,0,0,1,Fuera ANS
5,4,15,11,1,2.0,1,10.716666666666667,4,17,0,0,0,0,0,0,Dentro ANS
22,3,19,6,1,1.0,2,10.683333333333334,4,17,0,0,0,0,0,1,Fuera ANS
14,4,6,5,1,1.0,3,10.6,4,17,0,0,0,0,0,0,Dentro ANS
5,2,6,10,1,3.0,1,10.583333333333334,4,17,0,0,0,0,0,0,Dentro ANS
14,0,26,7,1,1.0,3,10.583333333333334,4,17,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,10.466666666666667,4,17,0,0,0,0,0,1,Fuera ANS
12,2,15,10,1,1.0,1,10.45,4,17,0,0,0,0,0,1,Fuera ANS
12,2,15,11,1,1.0,1,10.45,4,17,0,0,0,0,0,1,Fuera ANS
22,1,19,6,1,1.0,2,10.283333333333333,4,17,0,0,0,0,0,1,Fuera ANS
22,2,28,10,1,2.0,1,10.183333333333334,4,17,0,0,0,0,0,1,Fuera ANS
22,2,26,13,1,1.0,1,10.183333333333334,4,17,0,0,0,0,0,1,Fuera ANS
30,2,19,9,1,2.0,0,10.15,4,17,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,10.116666666666667,4,17,0,0,0,0,0,1,Fuera ANS
5,4,15,11,1,2.0,1,10.083333333333334,4,17,0,0,0,0,0,0,Dentro ANS
5,2,15,11,1,3.0,1,10.083333333333334,4,17,0,0,0,0,0,0,Dentro ANS
32,0,6,5,1,1.0,3,10.05,4,17,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,10.033333333333333,4,17,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,4,10.016666666666667,4,17,0,0,0,0,0,0,Dentro ANS
22,2,15,6,1,1.0,2,10.0,4,17,0,0,0,0,0,1,Fuera ANS
36,3,25,1,1,1.0,0,10.0,4,17,0,0,0,0,0,1,Fuera ANS
14,2,10,5,1,1.0,3,9.983333333333333,4,17,0,0,0,0,0,1,Fuera ANS
14,2,21,5,1,1.0,3,9.983333333333333,4,17,0,0,0,0,0,0,Dentro ANS
5,0,3,12,1,1.0,3,9.9,4,17,0,0,0,0,0,0,Dentro ANS
22,4,19,5,1,2.0,2,9.883333333333333,4,17,0,0,0,0,0,1,Fuera ANS
32,0,6,5,1,1.0,3,9.833333333333334,4,17,0,0,0,0,0,0,Dentro ANS
12,2,6,11,1,2.0,1,9.816666666666666,4,17,0,0,0,0,0,0,Dentro ANS
19,2,6,5,1,1.0,3,9.816666666666666,4,17,0,0,0,0,0,0,Dentro ANS
30,2,6,5,1,1.0,2,9.666666666666666,4,17,0,0,0,0,0,0,Dentro ANS
14,2,25,6,1,7.0,3,9.583333333333334,4,17,0,0,0,0,0,0,Dentro ANS
26,0,19,10,1,1.0,3,9.566666666666666,4,17,0,0,0,0,0,1,Fuera ANS
5,4,19,13,1,1.0,1,9.516666666666667,4,17,0,0,0,0,0,1,Fuera ANS
27,4,6,5,1,6.0,1,9.5,4,17,0,0,0,0,0,0,Dentro ANS
24,4,6,5,1,1.0,0,9.283333333333333,4,17,0,0,0,0,0,1,Fuera ANS
22,2,25,6,1,2.0,2,9.266666666666667,4,17,0,0,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,9.166666666666666,4,17,0,0,0,0,0,1,Fuera ANS
14,4,10,5,1,1.0,3,9.133333333333333,4,17,0,0,0,0,0,0,Dentro ANS
22,2,6,5,1,1.0,3,8.85,4,17,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,4,8.833333333333334,4,17,0,0,0,0,0,0,Dentro ANS
5,4,26,13,1,1.0,1,8.733333333333333,4,17,0,0,0,0,0,0,Dentro ANS
27,2,6,5,1,1.0,1,8.7,4,17,0,0,0,0,0,1,Fuera ANS
22,2,19,6,1,1.0,2,8.666666666666666,4,17,0,0,0,0,0,0,Dentro ANS
5,2,6,10,1,1.0,1,8.516666666666667,4,17,0,0,0,0,0,0,Dentro ANS
22,2,19,6,1,3.0,2,8.466666666666667,4,17,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,8.466666666666667,4,17,0,0,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,8.216666666666667,4,17,0,0,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,8.166666666666666,4,17,0,0,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,8.1,4,17,0,0,0,0,0,1,Fuera ANS
18,2,6,5,1,3.0,5,8.066666666666666,4,17,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,8.016666666666667,4,17,0,0,0,0,0,1,Fuera ANS
24,2,6,5,1,1.0,0,7.85,4,17,0,0,0,0,0,1,Fuera ANS
5,2,6,10,1,2.0,1,7.7,4,17,0,0,0,0,0,0,Dentro ANS
24,2,6,5,1,1.0,0,0.65,4,17,0,0,0,0,0,1,Fuera ANS
27,4,6,11,1,1.0,1,0.0,4,17,0,0,0,0,0,0,Dentro ANS
22,2,25,6,1,1.0,4,22.333333333333332,4,16,6,1,0,0,1,0,Dentro ANS
5,2,25,6,1,1.0,2,22.333333333333332,4,16,6,1,0,0,1,0,Dentro ANS
14,2,10,5,1,1.0,3,20.283333333333335,4,16,6,1,0,0,1,0,Dentro ANS
8,2,25,6,1,1.0,0,18.933333333333334,4,16,6,1,0,0,1,1,Fuera ANS
24,4,6,5,1,1.0,0,18.866666666666667,4,16,6,1,0,0,1,1,Fuera ANS
14,2,10,5,1,1.0,3,18.583333333333332,4,16,6,1,0,0,1,0,Dentro ANS
14,2,21,5,1,1.0,3,18.583333333333332,4,16,6,1,0,0,1,0,Dentro ANS
24,2,6,5,1,1.0,0,18.383333333333333,4,16,6,1,0,0,1,1,Fuera ANS
27,4,6,5,1,6.0,1,17.9,4,16,6,1,0,0,1,0,Dentro ANS
22,5,25,6,1,1.0,4,16.75,4,16,6,1,0,0,0,0,Dentro ANS
22,2,11,13,1,1.0,3,13.316666666666666,4,16,6,1,0,0,0,1,Fuera ANS
22,5,25,6,1,1.0,4,12.116666666666667,4,16,6,1,0,0,0,0,Dentro ANS
22,5,25,6,1,4.0,4,11.866666666666667,4,16,6,1,0,0,0,0,Dentro ANS
5,4,19,13,1,1.0,3,11.466666666666667,4,16,6,1,0,0,0,0,Dentro ANS
5,4,19,10,1,2.0,1,11.466666666666667,4,16,6,1,0,0,0,1,Fuera ANS
5,4,19,13,1,1.0,3,11.35,4,16,6,1,0,0,0,0,Dentro ANS
5,4,19,13,1,1.0,3,11.35,4,16,6,1,0,0,0,0,Dentro ANS
5,4,19,10,1,2.0,1,11.35,4,16,6,1,0,0,0,1,Fuera ANS
5,4,19,10,1,2.0,1,11.35,4,16,6,1,0,0,0,1,Fuera ANS
